number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
82,0.18173103630542756,2025-09-04 18:24:30.940131,2025-09-04 18:24:31.774289,0 days 00:00:00.834158,128,0.15462855885026577,1,0.00016567253719408932,128,COMPLETE
83,0.18328455090522766,2025-09-04 18:24:31.774384,2025-09-04 18:24:32.617531,0 days 00:00:00.843147,112,0.17758547397506488,1,0.00018871229865273525,128,COMPLETE
84,0.210599285364151,2025-09-04 18:24:32.617616,2025-09-04 18:24:33.578305,0 days 00:00:00.960689,128,0.16925443058059408,2,0.00010633090874161265,128,COMPLETE
85,0.1774541199207306,2025-09-04 18:24:33.578390,2025-09-04 18:24:34.396055,0 days 00:00:00.817665,128,0.1476764989642575,1,0.00034219769786366126,128,COMPLETE
86,0.17999492287635804,2025-09-04 18:24:34.396137,2025-09-04 18:24:35.200094,0 days 00:00:00.803957,128,0.16194082618215552,1,0.00012916385699573887,112,COMPLETE
87,0.2083219677209854,2025-09-04 18:24:35.200194,2025-09-04 18:24:36.499756,0 days 00:00:01.299562,112,0.18514467635949994,7,0.0004168493999093308,64,COMPLETE
88,0.35939077436923983,2025-09-04 18:24:36.499841,2025-09-04 18:24:37.392811,0 days 00:00:00.892970,128,0.000826857468829458,4,8.511418946688711e-05,32,COMPLETE
89,0.21855333149433137,2025-09-04 18:24:37.392896,2025-09-04 18:24:38.290601,0 days 00:00:00.897705,80,0.014773060291111643,2,5.9507458365516974e-05,96,COMPLETE
90,0.1827939569950104,2025-09-04 18:24:38.290684,2025-09-04 18:24:39.131522,0 days 00:00:00.840838,48,0.12484197689722984,1,0.0002382941755693959,112,COMPLETE
91,0.19471935629844667,2025-09-04 18:24:39.131612,2025-09-04 18:24:39.940128,0 days 00:00:00.808516,128,0.14033251542430134,1,0.0005977692539405175,128,COMPLETE
92,0.17311227321624756,2025-09-04 18:24:39.940223,2025-09-04 18:24:40.756769,0 days 00:00:00.816546,128,0.10982880235786552,1,0.00019727580785088686,128,COMPLETE
93,0.19137772619724275,2025-09-04 18:24:40.756852,2025-09-04 18:24:41.570806,0 days 00:00:00.813954,128,0.11128956400048187,1,0.0003138546684632183,128,COMPLETE
94,0.18538601696491241,2025-09-04 18:24:41.570898,2025-09-04 18:24:42.452333,0 days 00:00:00.881435,128,0.07226121342608544,1,0.0001986562617938525,128,COMPLETE
95,0.17947121262550353,2025-09-04 18:24:42.452424,2025-09-04 18:24:43.282425,0 days 00:00:00.830001,128,0.12971020848106707,1,0.00013044257822469264,128,COMPLETE
96,0.1849166065454483,2025-09-04 18:24:43.282513,2025-09-04 18:24:44.230207,0 days 00:00:00.947694,112,0.08793827202277252,2,0.00015519196513588964,128,COMPLETE
97,0.1643216997385025,2025-09-04 18:24:44.230290,2025-09-04 18:24:45.031252,0 days 00:00:00.800962,112,0.15608522942996333,1,0.0002590805743731364,112,COMPLETE
98,0.19373897314071656,2025-09-04 18:24:45.031340,2025-09-04 18:24:45.843428,0 days 00:00:00.812088,112,0.018695000954617222,1,0.00025933904570718834,112,COMPLETE
99,0.2037549525499344,2025-09-04 18:24:45.843519,2025-09-04 18:24:46.967885,0 days 00:00:01.124366,112,0.050271153778021216,4,0.00051784485727073,96,COMPLETE
