number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
53,0.17900433242321015,2025-09-04 21:29:16.715597,2025-09-04 21:29:19.080307,0 days 00:00:02.364710,16,0.1453136259023711,2,0.00013083716130273521,128,COMPLETE
54,0.18653055727481843,2025-09-04 21:29:19.080383,2025-09-04 21:29:21.442645,0 days 00:00:02.362262,16,0.1511411314525935,2,7.052843394853855e-05,128,COMPLETE
55,0.1815686672925949,2025-09-04 21:29:21.442723,2025-09-04 21:29:23.534005,0 days 00:00:02.091282,16,0.1669226422425844,1,0.0001314788621544822,128,COMPLETE
56,0.18357215225696563,2025-09-04 21:29:23.534083,2025-09-04 21:29:25.634490,0 days 00:00:02.100407,16,0.18968000694755396,1,0.00016737368399381093,128,COMPLETE
57,0.22283523678779601,2025-09-04 21:29:25.634573,2025-09-04 21:29:27.990046,0 days 00:00:02.355473,16,0.21068061581279202,2,5.066528097250289e-05,128,COMPLETE
58,0.18936793208122255,2025-09-04 21:29:27.990138,2025-09-04 21:29:29.768062,0 days 00:00:01.777924,32,0.10098966295064957,3,0.00032901593759592033,112,COMPLETE
59,0.19011848270893097,2025-09-04 21:29:29.768139,2025-09-04 21:29:31.408441,0 days 00:00:01.640302,32,0.2933125610006818,2,0.0005726110288269727,128,COMPLETE
60,0.19294958859682082,2025-09-04 21:29:31.408519,2025-09-04 21:29:33.475140,0 days 00:00:02.066621,16,0.14364130844154002,1,0.0008431308906480472,112,COMPLETE
61,0.17197211384773253,2025-09-04 21:29:33.475223,2025-09-04 21:29:34.891581,0 days 00:00:01.416358,32,0.11888059456045444,1,0.00020745283406321824,112,COMPLETE
62,0.1823379397392273,2025-09-04 21:29:34.891661,2025-09-04 21:29:36.312380,0 days 00:00:01.420719,32,0.1326932129710957,1,8.422300527084341e-05,112,COMPLETE
63,0.17213528454303742,2025-09-04 21:29:36.312462,2025-09-04 21:29:37.731129,0 days 00:00:01.418667,32,0.11347892998678749,1,0.00013878856586110137,112,COMPLETE
