number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
47,0.7778274536132812,2025-09-04 18:25:44.660673,2025-09-04 18:25:45.501555,0 days 00:00:00.840882,128,0.27565145517934597,2,1.3633654844532212e-05,48,COMPLETE
48,0.19006889164447785,2025-09-04 18:25:45.501656,2025-09-04 18:25:46.356161,0 days 00:00:00.854505,112,0.20093222884973858,2,0.0011991613750036562,64,COMPLETE
49,0.1946151703596115,2025-09-04 18:25:46.356266,2025-09-04 18:25:47.108367,0 days 00:00:00.752101,112,0.21600013905645862,1,0.0002496336525454556,48,COMPLETE
50,0.1913371741771698,2025-09-04 18:25:47.108454,2025-09-04 18:25:47.867522,0 days 00:00:00.759068,128,0.1917442642197435,1,0.001741810295848959,64,COMPLETE
51,0.19055047035217285,2025-09-04 18:25:47.867614,2025-09-04 18:25:48.672847,0 days 00:00:00.805233,96,0.24907589221564963,1,0.0011166291519212313,80,COMPLETE
52,0.20609818696975707,2025-09-04 18:25:48.672934,2025-09-04 18:25:49.446006,0 days 00:00:00.773072,96,0.17185565746220616,1,0.006564755253759105,80,COMPLETE
53,0.20869915187358856,2025-09-04 18:25:49.446094,2025-09-04 18:25:50.208909,0 days 00:00:00.762815,112,0.23315839087611326,1,0.0030548418951711715,64,COMPLETE
54,0.18589531779289245,2025-09-04 18:25:50.209022,2025-09-04 18:25:51.088730,0 days 00:00:00.879708,80,0.19905287583428757,2,0.0006146514981387319,80,COMPLETE
55,0.18585992455482483,2025-09-04 18:25:51.088815,2025-09-04 18:25:52.069909,0 days 00:00:00.981094,64,0.19682751085892672,2,0.00035265989255850845,96,COMPLETE
56,0.19817463755607606,2025-09-04 18:25:52.069993,2025-09-04 18:25:53.094761,0 days 00:00:01.024768,64,0.19509415679368253,3,0.0003500387312801909,96,COMPLETE
57,0.20115256011486055,2025-09-04 18:25:53.094850,2025-09-04 18:25:54.025665,0 days 00:00:00.930815,80,0.21511726898628958,2,0.0005579431343256024,96,COMPLETE
58,0.18123004734516143,2025-09-04 18:25:54.025765,2025-09-04 18:25:54.937527,0 days 00:00:00.911762,48,0.17802495957854528,2,0.0003987746864696283,96,COMPLETE
59,0.18710163831710816,2025-09-04 18:25:54.937631,2025-09-04 18:25:55.961116,0 days 00:00:01.023485,48,0.16879725690595634,3,0.00019331016933150157,96,COMPLETE
60,0.22591906189918518,2025-09-04 18:25:55.961208,2025-09-04 18:25:56.976068,0 days 00:00:01.014860,48,0.1738646716375455,3,0.00012932593983316085,96,COMPLETE
61,0.19057422280311584,2025-09-04 18:25:56.976158,2025-09-04 18:25:57.907930,0 days 00:00:00.931772,48,0.1819683763355819,2,0.00022123086301732969,96,COMPLETE
62,0.2002757489681244,2025-09-04 18:25:57.908020,2025-09-04 18:25:59.639916,0 days 00:00:01.731896,32,0.16535318262515739,2,0.0004087414580844567,112,COMPLETE
63,0.20486161410808562,2025-09-04 18:25:59.640009,2025-09-04 18:26:00.817051,0 days 00:00:01.177042,64,0.20026479571589056,3,0.0006896219005654642,96,COMPLETE
64,0.1868283212184906,2025-09-04 18:26:00.817167,2025-09-04 18:26:01.728556,0 days 00:00:00.911389,48,0.21418143400622405,2,0.0001490353251437187,96,COMPLETE
65,0.18907694518566132,2025-09-04 18:26:01.728644,2025-09-04 18:26:02.626180,0 days 00:00:00.897536,48,0.1924136768765453,2,0.00017891534938431998,96,COMPLETE
66,0.2441583663225174,2025-09-04 18:26:02.626263,2025-09-04 18:26:03.668394,0 days 00:00:01.042131,48,0.21110019968287977,3,9.269740869186497e-05,112,COMPLETE
67,0.20136721432209015,2025-09-04 18:26:03.668492,2025-09-04 18:26:05.310341,0 days 00:00:01.641849,32,0.24263344378897853,2,0.0002736377202931686,96,COMPLETE
68,0.1700366586446762,2025-09-04 18:26:05.310430,2025-09-04 18:26:06.347577,0 days 00:00:01.037147,64,0.14922744791828396,3,0.0003791550105096439,112,COMPLETE
69,0.17958858013153076,2025-09-04 18:26:06.347663,2025-09-04 18:26:07.280480,0 days 00:00:00.932817,64,0.15452126053560086,2,0.00040415231636308847,128,COMPLETE
70,0.23540970385074617,2025-09-04 18:26:07.280567,2025-09-04 18:26:09.013194,0 days 00:00:01.732627,64,0.1525323722737416,8,0.0003920255087119182,128,COMPLETE
71,0.17817331552505494,2025-09-04 18:26:09.013283,2025-09-04 18:26:09.946116,0 days 00:00:00.932833,64,0.18548550715103604,2,0.0005638545032743866,128,COMPLETE
72,0.20399010479450225,2025-09-04 18:26:09.946205,2025-09-04 18:26:10.878155,0 days 00:00:00.931950,64,0.1305613611486764,2,0.0006097233010795271,128,COMPLETE
73,0.17398825883865357,2025-09-04 18:26:10.878243,2025-09-04 18:26:11.809580,0 days 00:00:00.931337,64,0.1590335119605289,2,0.0005209991160652567,128,COMPLETE
74,0.18757031559944154,2025-09-04 18:26:11.809669,2025-09-04 18:26:12.877928,0 days 00:00:01.068259,64,0.15769482351628972,3,0.0004952962546161684,128,COMPLETE
75,0.19822979867458343,2025-09-04 18:26:12.878019,2025-09-04 18:26:13.819382,0 days 00:00:00.941363,64,0.14453143555214001,2,0.00033057989207848086,128,COMPLETE
76,0.19649181365966797,2025-09-04 18:26:13.819474,2025-09-04 18:26:15.314346,0 days 00:00:01.494872,64,0.1791078852556233,7,0.0008742463353817936,112,COMPLETE
77,0.1838697761297226,2025-09-04 18:26:15.314431,2025-09-04 18:26:16.378485,0 days 00:00:01.064054,64,0.18756929960531768,3,0.0002442403761512372,128,COMPLETE
78,0.1793843239545822,2025-09-04 18:26:16.378578,2025-09-04 18:26:17.660119,0 days 00:00:01.281541,80,0.12002718760320764,4,0.0002367697878710912,128,COMPLETE
79,0.17365419417619704,2025-09-04 18:26:17.660211,2025-09-04 18:26:18.843831,0 days 00:00:01.183620,80,0.11341386756329655,4,0.0004296712488704964,128,COMPLETE
80,0.41210063695907595,2025-09-04 18:26:18.843923,2025-09-04 18:26:20.032147,0 days 00:00:01.188224,80,0.1188487991810249,4,1.9804191573628945e-05,128,COMPLETE
81,0.17700034379959106,2025-09-04 18:26:20.032241,2025-09-04 18:26:21.211092,0 days 00:00:01.178851,80,0.10974188299416646,4,0.0004520920974859881,128,COMPLETE
82,0.19039689898490905,2025-09-04 18:26:21.211194,2025-09-04 18:26:22.389817,0 days 00:00:01.178623,80,0.07448868224564446,4,0.0004746327383155258,128,COMPLETE
83,0.19781304001808167,2025-09-04 18:26:22.389906,2025-09-04 18:26:23.673908,0 days 00:00:01.284002,80,0.1112542572621309,4,0.0007603461654895344,128,COMPLETE
